source,external_id,external_url,first_name,last_name,display_name,country_code,gender,category,club_name,club_country_code,ranking_value,rank,ranked_at,confidence_level,total_players
ITTF,120719,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=120719,Isabel,Albino,Isabel Albino,AO,F,SENIOR,,,58,262,2026-05-12,HIGH,
ITTF,145615,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145615,Julia,Leal,Julia Leal,PT,F,SENIOR,,,58,263,2026-05-12,HIGH,
ITTF,122988,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=122988,Andrea,Pavlovic,Andrea Pavlovic,HR,F,SENIOR,,,58,264,2026-05-12,HIGH,
ITTF,121706,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=121706,Mariia,Tailakova,Mariia Tailakova,XX,F,SENIOR,,,57,265,2026-05-12,HIGH,
ITTF,221465,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=221465,Kahealani,Mousson,Kahealani Mousson,PF,F,SENIOR,,,55,266,2026-05-12,HIGH,
ITTF,209916,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=209916,Lorenza,Koulaouinhi,Lorenza Koulaouinhi,CM,F,SENIOR,,,55,267,2026-05-12,HIGH,
ITTF,118126,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=118126,Nathaly,Paredes,Nathaly Paredes,EC,F,SENIOR,,,55,268,2026-05-12,HIGH,
ITTF,136406,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136406,Estela,Crespo,Estela Crespo,CU,F,SENIOR,,,55,269,2026-05-12,HIGH,
ITTF,123894,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=123894,Jinnipa,Sawettabut,Jinnipa Sawettabut,TH,F,SENIOR,,,55,270,2026-05-12,HIGH,
ITTF,144098,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=144098,Maria,Berzosa,Maria Berzosa,ES,F,SENIOR,,,55,271,2026-05-12,HIGH,
ITTF,115891,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=115891,Aneta,Maksuti,Aneta Maksuti,RS,F,SENIOR,,,54,272,2026-05-12,HIGH,
ITTF,136424,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136424,Sofia,Vega,Sofia Vega,CL,F,SENIOR,,,54,273,2026-05-12,HIGH,
ITTF,119109,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=119109,Camila,Arguelles,Camila Arguelles,AR,F,SENIOR,,,54,274,2026-05-12,HIGH,
ITTF,131914,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131914,Suhana,Saini,Suhana Saini,IN,F,SENIOR,,,54,275,2026-05-12,HIGH,
ITTF,146232,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=146232,Nina,Guo Zheng,Nina Guo Zheng,FR,F,SENIOR,,,54,276,2026-05-12,HIGH,
ITTF,146280,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=146280,Chi-Shiuan,Chen,Chi-Shiuan Chen,TW,F,SENIOR,,,51,277,2026-05-12,HIGH,
ITTF,135373,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135373,Seoyun,Kim,Seoyun Kim,KR,F,SENIOR,,,51,278,2026-05-12,HIGH,
ITTF,134345,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134345,Dora,Cosic,Dora Cosic,HR,F,SENIOR,,,51,279,2026-05-12,HIGH,
ITTF,133475,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133475,Alaa,Yehia,Alaa Yehia,EG,F,SENIOR,,,50,280,2026-05-12,HIGH,
ITTF,206219,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=206219,Huize,Yang,Huize Yang,CN,F,SENIOR,,,49,281,2026-05-12,HIGH,
ITTF,146091,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=146091,Victoria,Strassburger,Victoria Strassburger,BR,F,SENIOR,,,49,282,2026-05-12,HIGH,
ITTF,133026,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133026,Ozge,Yilmaz,Ozge Yilmaz,TR,F,SENIOR,,,49,283,2026-05-12,HIGH,
ITTF,135187,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135187,Tsz Lam,Kong,Tsz Lam Kong,HK,F,SENIOR,,,49,284,2026-05-12,HIGH,
ITTF,200875,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200875,Rebeka,Nagy,Rebeka Nagy,HU,F,SENIOR,,,48,285,2026-05-12,HIGH,
ITTF,133758,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133758,Anna,Brzyska,Anna Brzyska,PL,F,SENIOR,,,48,286,2026-05-12,HIGH,
ITTF,201083,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=201083,Alexia,Nodin,Alexia Nodin,FR,F,SENIOR,,,48,287,2026-05-12,HIGH,
ITTF,200331,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200331,Mariam,Brahimi,Mariam Brahimi,TN,F,SENIOR,,,47,288,2026-05-12,HIGH,
ITTF,117150,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=117150,Fadwa,Garci,Fadwa Garci,TN,F,SENIOR,,,47,289,2026-05-12,HIGH,
ITTF,131741,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131741,Maram,Zoghlami,Maram Zoghlami,TN,F,SENIOR,,,47,290,2026-05-12,HIGH,
ITTF,132283,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=132283,Danielle,Kelly,Danielle Kelly,GB,F,SENIOR,,,46,291,2026-05-12,HIGH,
ITTF,221464,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=221464,Vanille,Mauahiti,Vanille Mauahiti,PF,F,SENIOR,,,45,292,2026-05-12,HIGH,
ITTF,137275,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137275,Seungeun,Lee,Seungeun Lee,KR,F,SENIOR,,,45,293,2026-05-12,HIGH,
ITTF,200268,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200268,Nora,Dohoczki,Nora Dohoczki,HU,F,SENIOR,,,44,294,2026-05-12,HIGH,
ITTF,131455,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131455,Nomin,Baasan,Nomin Baasan,SE,F,SENIOR,,,44,295,2026-05-12,HIGH,
ITTF,136491,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136491,Kheith,Cruz,Kheith Cruz,PH,F,SENIOR,,,44,296,2026-05-12,HIGH,
ITTF,145804,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145804,Hansini,Mathan,Hansini Mathan,IN,F,SENIOR,,,43,297,2026-05-12,HIGH,
ITTF,117035,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=117035,Krittwika,Roy,Krittwika Roy,IN,F,SENIOR,,,43,298,2026-05-12,HIGH,
ITTF,212966,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=212966,Satya,Aspathi,Satya Aspathi,US,F,SENIOR,,,43,299,2026-05-12,HIGH,
ITTF,124506,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=124506,Valentina,Rios,Valentina Rios,CL,F,SENIOR,,,43,300,2026-05-12,HIGH,
ITTF,145739,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145739,Shriya,Anand,Shriya Anand,IN,F,SENIOR,,,43,301,2026-05-12,HIGH,
ITTF,145746,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145746,Veronika,Polakova,Veronika Polakova,CZ,F,SENIOR,,,43,302,2026-05-12,HIGH,
ITTF,115850,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=115850,Aikaterini,Toliou,Aikaterini Toliou,GR,F,SENIOR,,,42,303,2026-05-12,HIGH,
ITTF,134888,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134888,Poymantee,Baisya,Poymantee Baisya,IN,F,SENIOR,,,42,304,2026-05-12,HIGH,
ITTF,200095,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200095,Hanka,Kodet,Hanka Kodet,CZ,F,SENIOR,,,42,305,2026-05-12,HIGH,
ITTF,133707,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133707,Seoyoung,Byun,Seoyoung Byun,KR,F,SENIOR,,,41,306,2026-05-12,HIGH,
ITTF,146298,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=146298,Arujan,Kamalova,Arujan Kamalova,UZ,F,SENIOR,,,41,307,2026-05-12,HIGH,
ITTF,137185,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137185,Edmarie,Leon,Edmarie Leon,PR,F,SENIOR,,,41,308,2026-05-12,HIGH,
ITTF,136947,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136947,Lizaveta,Tsimashkova,Lizaveta Tsimashkova,XX,F,SENIOR,,,40,309,2026-05-12,HIGH,
ITTF,200456,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200456,Koharu,Itagaki,Koharu Itagaki,DE,F,SENIOR,,,40,310,2026-05-12,HIGH,
ITTF,203536,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=203536,Tianer,Yu,Tianer Yu,GB,F,SENIOR,,,40,311,2026-05-12,HIGH,
ITTF,210320,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=210320,Qihui,Zhu,Qihui Zhu,CN,F,SENIOR,,,38,312,2026-05-12,HIGH,
ITTF,204010,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=204010,Haelin,Lee,Haelin Lee,KR,F,SENIOR,,,38,313,2026-05-12,HIGH,
ITTF,201438,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=201438,Kulapassr,Vijitviriyagul,Kulapassr Vijitviriyagul,TH,F,SENIOR,,,37,314,2026-05-12,HIGH,
ITTF,113942,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=113942,Karin,Grofova,Karin Grofova,CZ,F,SENIOR,,,37,315,2026-05-12,HIGH,
ITTF,133396,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133396,Leah,Tveit,Leah Tveit,SE,F,SENIOR,,,37,316,2026-05-12,HIGH,
ITTF,136495,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136495,Eugenia,Sastre,Eugenia Sastre,ES,F,SENIOR,,,37,317,2026-05-12,HIGH,
ITTF,133609,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133609,Julie,Van Hauwaert,Julie Van Hauwaert,BE,F,SENIOR,,,36,318,2026-05-12,HIGH,
ITTF,146301,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=146301,Asel,Erkebaeva,Asel Erkebaeva,UZ,F,SENIOR,,,36,319,2026-05-12,HIGH,
ITTF,210777,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=210777,Judith,Mirembe,Judith Mirembe,UG,F,SENIOR,,,35,320,2026-05-12,HIGH,
ITTF,203837,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=203837,Tanishka,Kalbhairav,Tanishka Kalbhairav,IN,F,SENIOR,,,35,321,2026-05-12,HIGH,
ITTF,135076,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135076,Dahee,Kim,Dahee Kim,KR,F,SENIOR,,,35,322,2026-05-12,HIGH,
ITTF,202245,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=202245,Dahye,Lee,Dahye Lee,KR,F,SENIOR,,,35,323,2026-05-12,HIGH,
ITTF,203618,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=203618,Yijie,Ding,Yijie Ding,CN,F,SENIOR,,,34,324,2026-05-12,HIGH,
ITTF,209670,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=209670,Cocona,Muramatsu,Cocona Muramatsu,JP,F,SENIOR,,,34,325,2026-05-12,HIGH,
ITTF,118774,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=118774,Margo,Degraef,Margo Degraef,BE,F,SENIOR,,,33,326,2026-05-12,HIGH,
ITTF,209464,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=209464,Seojin,Lee,Seojin Lee,KR,F,SENIOR,,,33,327,2026-05-12,HIGH,
ITTF,107525,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=107525,Georgina,Pota,Georgina Pota,HU,F,SENIOR,,,33,328,2026-05-12,HIGH,
ITTF,145365,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145365,Chloe,Fraser,Chloe Fraser,TT,F,SENIOR,,,33,329,2026-05-12,HIGH,
ITTF,146235,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=146235,Jade,Huynh,Jade Huynh,FR,F,SENIOR,,,33,330,2026-05-12,HIGH,
ITTF,131171,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131171,Selena,Selvakumar,Selena Selvakumar,IN,F,SENIOR,,,32,331,2026-05-12,HIGH,
ITTF,200851,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200851,Elina,Fuchs,Elina Fuchs,AT,F,SENIOR,,,32,332,2026-05-12,HIGH,
ITTF,123787,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=123787,Kailane,Sousa,Kailane Sousa,AO,F,SENIOR,,,32,333,2026-05-12,HIGH,
ITTF,206050,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=206050,Kabirat,Ayoola,Kabirat Ayoola,NG,F,SENIOR,,,32,334,2026-05-12,HIGH,
ITTF,113197,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=113197,Aia,Mohamed,Aia Mohamed,QA,F,SENIOR,,,32,335,2026-05-12,HIGH,
ITTF,137626,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137626,Elise,Pujol,Elise Pujol,FR,F,SENIOR,,,32,336,2026-05-12,HIGH,
ITTF,203924,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=203924,Adelina,Khasanova,Adelina Khasanova,UZ,F,SENIOR,,,31,337,2026-05-12,HIGH,
ITTF,207747,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=207747,Uzzaniah Grace,Notte,Uzzaniah Grace Notte,NR,F,SENIOR,,,31,338,2026-05-12,HIGH,
ITTF,200584,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200584,Mandy,Yu,Mandy Yu,US,F,SENIOR,,,31,339,2026-05-12,HIGH,
ITTF,204513,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=204513,Yein,Jeong,Yein Jeong,KR,F,SENIOR,,,31,340,2026-05-12,HIGH,
ITTF,121708,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=121708,Tijana,Jokic,Tijana Jokic,RS,F,SENIOR,,,31,341,2026-05-12,HIGH,
ITTF,210319,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=210319,Yi,Hu,Yi Hu,CN,F,SENIOR,,,30,342,2026-05-12,HIGH,
ITTF,206049,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=206049,Aziza,Sezuo,Aziza Sezuo,NG,F,SENIOR,,,30,343,2026-05-12,HIGH,
ITTF,111881,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=111881,Yuan,Liu,Yuan Liu,AT,F,SENIOR,,,30,344,2026-05-12,HIGH,
ITTF,211232,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=211232,Temehau,Tere,Temehau Tere,PF,F,SENIOR,,,30,345,2026-05-12,HIGH,
ITTF,121959,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=121959,Mahshid,Ashtari,Mahshid Ashtari,IR,F,SENIOR,,,30,346,2026-05-12,HIGH,
ITTF,209320,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=209320,Kokomi,Ishida,Kokomi Ishida,JP,F,SENIOR,,,30,347,2026-05-12,HIGH,
ITTF,134295,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134295,Elina,Rahimi,Elina Rahimi,IR,F,SENIOR,,,30,348,2026-05-12,HIGH,
ITTF,131728,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131728,Ziadath,Akadiri,Ziadath Akadiri,BJ,F,SENIOR,,,30,349,2026-05-12,HIGH,
ITTF,137274,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137274,Yeseo,Choi,Yeseo Choi,KR,F,SENIOR,,,30,350,2026-05-12,HIGH,
ITTF,206217,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=206217,Yiyi,Jiang,Yiyi Jiang,CN,F,SENIOR,,,30,351,2026-05-12,HIGH,
ITTF,202443,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=202443,Avani,Tripathi,Avani Tripathi,IN,F,SENIOR,,,30,352,2026-05-12,HIGH,
ITTF,137856,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137856,Hardee,Patel,Hardee Patel,IN,F,SENIOR,,,30,353,2026-05-12,HIGH,
ITTF,203535,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=203535,Eunseo,Kim,Eunseo Kim,KR,F,SENIOR,,,30,354,2026-05-12,HIGH,
ITTF,209660,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=209660,Aishat,Rabiu,Aishat Rabiu,NG,F,SENIOR,,,29,355,2026-05-12,HIGH,
ITTF,122956,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=122956,Ke,Wang,Ke Wang,US,F,SENIOR,,,29,356,2026-05-12,HIGH,
ITTF,131748,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131748,Vivien,Scholz,Vivien Scholz,LU,F,SENIOR,,,29,357,2026-05-12,HIGH,
ITTF,200029,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200029,Lucia,Zavaleta,Lucia Zavaleta,CR,F,SENIOR,,,29,358,2026-05-12,HIGH,
ITTF,206951,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=206951,Michelle,Wu,Michelle Wu,CH,F,SENIOR,,,28,359,2026-05-12,HIGH,
ITTF,220434,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=220434,Mana,Asada,Mana Asada,JP,F,SENIOR,,,28,360,2026-05-12,HIGH,
ITTF,200876,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200876,Judit,Nagy,Judit Nagy,HU,F,SENIOR,,,28,361,2026-05-12,HIGH,
ITTF,145796,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145796,Lorena,Morsch,Lorena Morsch,DE,F,SENIOR,,,28,362,2026-05-12,HIGH,
ITTF,145807,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145807,Josephina,Neumann,Josephina Neumann,DE,F,SENIOR,,,28,363,2026-05-12,HIGH,
ITTF,213377,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=213377,Neha,Kumari,Neha Kumari,IN,F,SENIOR,,,27,364,2026-05-12,HIGH,
ITTF,136529,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136529,Bimandee,Bandara,Bimandee Bandara,LK,F,SENIOR,,,27,365,2026-05-12,HIGH,
ITTF,135091,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135091,Pusyuan,Cheng,Pusyuan Cheng,TW,F,SENIOR,,,27,366,2026-05-12,HIGH,
ITTF,134060,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134060,Monica,Munoz,Monica Munoz,MX,F,SENIOR,,,27,367,2026-05-12,HIGH,
ITTF,135760,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135760,Beatriz,Fiore,Beatriz Fiore,BR,F,SENIOR,,,27,368,2026-05-12,HIGH,
ITTF,137770,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137770,Eseniia,Shirokova,Eseniia Shirokova,XX,F,SENIOR,,,27,369,2026-05-12,HIGH,
ITTF,134330,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134330,Dominika,Wiltschkova,Dominika Wiltschkova,SK,F,SENIOR,,,27,370,2026-05-12,HIGH,
ITTF,134338,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134338,Jana,Vasendova,Jana Vasendova,CZ,F,SENIOR,,,27,371,2026-05-12,HIGH,
ITTF,131586,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131586,Miriam,Carnovale,Miriam Carnovale,IT,F,SENIOR,,,27,372,2026-05-12,HIGH,
ITTF,220446,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=220446,Sakura,Aoi,Sakura Aoi,JP,F,SENIOR,,,26,373,2026-05-12,HIGH,
ITTF,117367,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=117367,Amrutha,Pushpak,Amrutha Pushpak,IN,F,SENIOR,,,25,374,2026-05-12,HIGH,
ITTF,131816,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131816,Sandhana,Desscann,Sandhana Desscann,MU,F,SENIOR,,,25,375,2026-05-12,HIGH,
ITTF,133647,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133647,Musfiquh,Kalam,Musfiquh Kalam,ZA,F,SENIOR,,,25,376,2026-05-12,HIGH,
ITTF,123215,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=123215,Shruti,Amrute,Shruti Amrute,IN,F,SENIOR,,,25,377,2026-05-12,HIGH,
ITTF,222594,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=222594,Siwen,Bai,Siwen Bai,CN,F,SENIOR,,,25,378,2026-05-12,HIGH,
ITTF,112900,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=112900,Thomie,Mossemba,Thomie Mossemba,CG,F,SENIOR,,,25,379,2026-05-12,HIGH,
ITTF,146150,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=146150,Balkis,Suissi,Balkis Suissi,TN,F,SENIOR,,,25,380,2026-05-12,HIGH,
ITTF,136506,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136506,Julie,Kayembe,Julie Kayembe,CD,F,SENIOR,,,25,381,2026-05-12,HIGH,
ITTF,137137,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137137,Eva,Adom-Amankwaa,Eva Adom-Amankwaa,GH,F,SENIOR,,,25,382,2026-05-12,HIGH,
ITTF,207008,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=207008,Joanita,Borteye,Joanita Borteye,GH,F,SENIOR,,,25,383,2026-05-12,HIGH,
ITTF,200319,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200319,Prisha,Goel,Prisha Goel,IN,F,SENIOR,,,25,384,2026-05-12,HIGH,
ITTF,209711,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=209711,Hildy,Chen,Hildy Chen,US,F,SENIOR,,,25,385,2026-05-12,HIGH,
ITTF,136154,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136154,Alesia,Sferlea,Alesia Sferlea,RO,F,SENIOR,,,25,386,2026-05-12,HIGH,
ITTF,201909,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=201909,Dakota,Ferrer,Dakota Ferrer,VE,F,SENIOR,,,25,387,2026-05-12,HIGH,
ITTF,136479,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136479,Nahyun,Choi,Nahyun Choi,KR,F,SENIOR,,,25,388,2026-05-12,HIGH,
ITTF,124042,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=124042,Daniela,Fonseca,Daniela Fonseca,CU,F,SENIOR,,,25,389,2026-05-12,HIGH,
ITTF,133035,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133035,Ainhoa,Cristobal,Ainhoa Cristobal,ES,F,SENIOR,,,25,390,2026-05-12,HIGH,
ITTF,131461,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=131461,Alma,Roose,Alma Roose,SE,F,SENIOR,,,24,391,2026-05-12,HIGH,
ITTF,222625,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=222625,Natalia,Gajewska,Natalia Gajewska,PL,F,SENIOR,,,24,392,2026-05-12,HIGH,
